Car.PitchAcc,Car.PitchVel,Car.RollAcc,Car.RollVel,Car.YawAcc,Car.YawVel,Car.ax,Car.ay,Car.az,Car.v,Car.vx,Car.vy,Car.vz,Time
rad/s^2,rad/s,rad/s^2,rad/s,rad/s^2,rad/s,m/s^2,m/s^2,m/s^2,m/s,m/s,m/s,m/s,s
-3.19E-07,-4.92E-08,-7.86E-10,9.83E-11,-1.14E-10,1.51E-11,3.10E-07,5.31E-11,-3.95E-07,1.25E-07,9.56E-08,-5.55E-11,7.99E-08,1.301
2.71E-07,-4.92E-08,-8.15E-10,9.03E-11,-1.12E-10,1.38E-11,-5.75E-07,8.19E-11,1.71E-07,1.24E-07,9.60E-08,-5.48E-11,7.88E-08,1.311
5.76E-07,-4.78E-08,-5.43E-10,8.46E-11,-1.32E-10,1.26E-11,-4.80E-07,1.20E-10,9.56E-08,1.22E-07,9.51E-08,-5.38E-11,7.70E-08,1.321
-7.60E-09,-4.69E-08,-8.93E-10,7.70E-11,-1.34E-10,1.12E-11,1.88E-07,1.67E-10,-6.70E-07,1.22E-07,9.59E-08,-5.23E-11,7.53E-08,1.331
-4.84E-07,-4.62E-08,-8.68E-10,6.82E-11,-1.37E-10,9.84E-12,5.07E-07,2.05E-10,-3.07E-07,1.22E-07,9.69E-08,-5.04E-11,7.33E-08,1.341
-6.24E-08,-4.46E-08,-8.62E-10,5.96E-11,-1.42E-10,8.42E-12,-1.33E-08,2.37E-10,5.47E-07,1.21E-07,9.79E-08,-4.82E-11,7.11E-08,1.351
4.15E-07,-4.28E-08,-8.38E-10,5.11E-11,-1.46E-10,6.99E-12,-2.37E-07,2.67E-10,1.86E-07,1.21E-07,9.91E-08,-4.57E-11,6.86E-08,1.361
5.70E-07,-4.00E-08,-7.96E-10,4.29E-11,-1.45E-10,5.57E-12,-3.61E-07,2.91E-10,4.43E-08,1.19E-07,9.94E-08,-4.30E-11,6.59E-08,1.371
3.04E-07,-3.76E-08,-7.44E-10,3.52E-11,-1.28E-10,4.22E-12,5.04E-07,3.09E-10,-1.12E-06,1.18E-07,9.98E-08,-4.00E-11,6.30E-08,1.381
-3.19E-07,-3.56E-08,-6.85E-10,2.81E-11,-1.09E-10,2.97E-12,1.15E-06,3.22E-10,-1.84E-06,1.17E-07,1.01E-07,-3.69E-11,6.00E-08,1.391
-1.25E-08,-3.44E-08,-6.31E-10,2.16E-11,-1.06E-10,1.84E-12,1.75E-08,3.23E-10,4.66E-07,1.17E-07,1.03E-07,-3.37E-11,5.67E-08,1.401
4.61E-07,-3.21E-08,-5.80E-10,1.55E-11,-9.98E-11,8.26E-13,-2.34E-07,3.25E-10,1.01E-07,1.17E-07,1.04E-07,-3.05E-11,5.33E-08,1.411
5.96E-07,-2.90E-08,-5.28E-10,1.00E-11,-8.92E-11,-7.45E-14,-3.64E-07,3.22E-10,-2.50E-08,1.16E-07,1.04E-07,-2.73E-11,4.99E-08,1.421
4.38E-07,-2.81E-08,-4.75E-10,5.06E-12,-7.14E-11,-7.92E-13,-1.88E-07,3.16E-10,1.17E-07,1.16E-07,1.07E-07,-2.41E-11,4.63E-08,1.431
1.04E-07,-2.68E-08,-4.23E-10,5.99E-13,-5.25E-11,-1.39E-12,4.55E-08,3.07E-10,3.79E-07,1.17E-07,1.08E-07,-2.10E-11,4.27E-08,1.441
1.09E-08,-2.30E-08,-3.73E-10,-3.37E-12,-4.17E-11,-1.90E-12,-5.04E-08,2.96E-10,4.11E-07,1.15E-07,1.08E-07,-1.80E-11,3.93E-08,1.451
4.37E-07,-2.09E-08,-3.29E-10,-6.86E-12,-3.44E-11,-2.26E-12,-2.52E-07,2.85E-10,9.39E-08,1.15E-07,1.09E-07,-1.51E-11,3.58E-08,1.461
6.77E-07,-1.82E-08,-2.84E-10,-9.89E-12,-2.66E-11,-2.52E-12,-4.37E-07,2.71E-10,-9.66E-08,1.15E-07,1.10E-07,-1.23E-11,3.23E-08,1.471
2.82E-07,-1.57E-08,-2.40E-10,-1.25E-11,-8.00E-12,-2.67E-12,4.84E-07,2.57E-10,-1.16E-06,1.14E-07,1.10E-07,-9.72E-12,2.90E-08,1.481
2.90E-07,-1.40E-08,-1.99E-10,-1.46E-11,-3.34E-12,-2.71E-12,-2.62E-07,2.40E-10,1.91E-07,1.14E-07,1.11E-07,-7.25E-12,2.57E-08,1.491
9.71E-08,-1.22E-08,-1.61E-10,-1.64E-11,1.05E-11,-2.68E-12,6.04E-07,2.24E-10,-1.01E-06,1.14E-07,1.12E-07,-4.94E-12,2.25E-08,1.501
-4.73E-07,-1.10E-08,-1.23E-10,-1.78E-11,2.14E-11,-2.56E-12,1.25E-06,2.09E-10,-1.76E-06,1.14E-07,1.12E-07,-2.80E-12,1.94E-08,1.511
-4.30E-07,-9.64E-09,-9.01E-11,-1.89E-11,2.33E-11,-2.38E-12,4.70E-07,1.91E-10,-4.24E-07,1.15E-07,1.14E-07,-8.18E-13,1.64E-08,1.521
4.75E-08,-8.24E-09,-3.15E-08,2.61E-11,-4.70E-08,2.23E-10,-8.16E-08,8.88E-09,4.11E-07,1.16E-07,1.15E-07,5.72E-12,1.35E-08,1.531
3.65E-07,-6.51E-09,1.89E-09,-1.91E-11,-8.92E-09,1.29E-11,-2.66E-07,4.80E-10,1.76E-07,1.16E-07,1.16E-07,9.43E-12,1.08E-08,1.541
4.90E-07,-4.47E-09,2.38E-10,-8.07E-12,-1.57E-09,-2.67E-11,-3.81E-07,-2.29E-11,7.67E-08,1.16E-07,1.16E-07,1.19E-11,8.26E-09,1.551
6.49E-07,-2.56E-09,-6.61E-10,-1.17E-11,4.35E-11,-3.17E-11,-5.27E-07,-1.09E-10,-4.72E-08,1.16E-07,1.16E-07,1.18E-11,5.89E-09,1.561
-4.82E-07,-2.14E-09,-7.22E-10,-1.90E-11,4.27E-10,-2.86E-11,1.19E-06,-1.02E-10,-1.72E-06,1.16E-07,1.16E-07,1.08E-11,3.70E-09,1.571
-5.02E-07,-1.41E-09,-5.21E-10,-2.52E-11,4.63E-10,-2.41E-11,4.54E-07,-5.60E-11,-3.34E-07,1.18E-07,1.18E-07,9.82E-12,1.62E-09,1.581
-1.55E-07,-4.06E-10,-2.75E-10,-2.91E-11,4.08E-10,-1.98E-11,-3.92E-08,-6.63E-12,6.00E-07,1.18E-07,1.18E-07,9.34E-12,-3.04E-10,1.591
2.99E-07,3.10E-10,-1.80E-10,-3.10E-11,3.40E-10,-1.61E-11,-2.60E-07,4.49E-11,2.78E-07,1.19E-07,1.19E-07,9.33E-12,-2.11E-09,1.601
4.35E-07,1.77E-09,4.06E-11,-3.15E-11,2.72E-10,-1.30E-11,-3.84E-07,6.02E-11,1.68E-07,1.19E-07,1.19E-07,9.66E-12,-3.70E-09,1.611
5.21E-07,3.21E-09,1.11E-10,-3.09E-11,2.26E-10,-1.05E-11,-4.75E-07,4.55E-11,9.73E-08,1.19E-07,1.19E-07,1.02E-11,-5.17E-09,1.621
1.30E-07,4.16E-09,1.50E-10,-2.95E-11,1.94E-10,-8.38E-12,4.71E-07,5.37E-11,-9.65E-07,1.19E-07,1.19E-07,1.08E-11,-6.51E-09,1.631
-6.14E-08,4.82E-09,1.62E-10,-2.79E-11,1.67E-10,-6.59E-12,1.18E-07,5.85E-11,-6.48E-07,1.19E-07,1.19E-07,1.14E-11,-7.78E-09,1.641
2.63E-07,5.32E-09,1.96E-10,-2.60E-11,1.44E-10,-5.04E-12,-3.42E-07,4.96E-11,3.08E-07,1.20E-07,1.19E-07,1.19E-11,-8.95E-09,1.651
-5.70E-08,5.84E-09,2.20E-10,-2.39E-11,1.29E-10,-3.69E-12,5.81E-07,3.74E-11,-8.04E-07,1.20E-07,1.19E-07,1.23E-11,-9.98E-09,1.661
2.34E-07,5.01E-09,2.35E-10,-2.16E-11,1.14E-10,-2.49E-12,-2.36E-07,2.37E-11,3.68E-07,1.22E-07,1.21E-07,1.27E-11,-1.10E-08,1.671
2.38E-07,6.18E-09,2.43E-10,-1.92E-11,1.03E-10,-1.41E-12,-3.06E-07,9.74E-12,3.52E-07,1.21E-07,1.21E-07,1.28E-11,-1.18E-08,1.681
2.09E-07,7.25E-09,2.46E-10,-1.68E-11,9.33E-11,-4.34E-13,-3.39E-07,-3.92E-12,3.67E-07,1.21E-07,1.20E-07,1.29E-11,-1.24E-08,1.691
-9.04E-08,7.39E-09,2.43E-10,-1.43E-11,8.55E-11,4.55E-13,5.81E-07,-1.66E-11,-7.58E-07,1.21E-07,1.20E-07,1.28E-11,-1.30E-08,1.701
-2.70E-07,7.34E-09,2.36E-10,-1.20E-11,7.79E-11,1.27E-12,2.53E-07,-2.80E-11,-4.43E-07,1.21E-07,1.20E-07,1.25E-11,-1.35E-08,1.711
-9.47E-09,7.49E-09,2.27E-10,-9.64E-12,7.08E-11,2.01E-12,-2.08E-07,-3.80E-11,5.56E-07,1.21E-07,1.20E-07,1.22E-11,-1.39E-08,1.721
1.78E-07,7.75E-09,2.16E-10,-7.42E-12,6.41E-11,2.68E-12,-3.18E-07,-4.64E-11,4.16E-07,1.21E-07,1.20E-07,1.18E-11,-1.42E-08,1.731
-3.10E-07,6.66E-09,2.03E-10,-5.34E-12,5.78E-11,3.28E-12,1.31E-08,-5.32E-11,8.11E-07,1.22E-07,1.21E-07,1.13E-11,-1.44E-08,1.741
-2.71E-07,7.22E-09,1.89E-10,-3.38E-12,5.17E-11,3.83E-12,-6.94E-08,-5.84E-11,7.72E-07,1.22E-07,1.21E-07,1.08E-11,-1.44E-08,1.751
-2.20E-08,7.11E-09,1.74E-10,-1.57E-12,4.59E-11,4.31E-12,-1.84E-07,-6.23E-11,5.93E-07,1.22E-07,1.21E-07,1.02E-11,-1.44E-08,1.761
1.69E-07,7.13E-09,1.59E-10,8.50E-14,4.04E-11,4.74E-12,-2.96E-07,-6.48E-11,4.52E-07,1.22E-07,1.21E-07,9.56E-12,-1.43E-08,1.771
3.04E-07,7.25E-09,1.43E-10,1.58E-12,3.52E-11,5.11E-12,-3.95E-07,-6.62E-11,3.48E-07,1.21E-07,1.21E-07,8.91E-12,-1.40E-08,1.781
3.98E-07,7.42E-09,1.27E-10,2.92E-12,3.03E-11,5.44E-12,-4.81E-07,-6.64E-11,2.74E-07,1.21E-07,1.20E-07,8.26E-12,-1.37E-08,1.791
-3.48E-07,7.27E-09,-1.46E-07,-3.13E-11,-4.90E-07,-1.75E-10,4.44E-07,-4.15E-08,-4.37E-07,1.20E-07,1.19E-07,1.51E-11,-1.33E-08,1.801
2.17E-07,6.92E-09,6.69E-08,1.75E-10,2.16E-07,2.48E-10,-3.80E-07,-1.92E-08,4.19E-07,1.20E-07,1.20E-07,7.26E-12,-1.29E-08,1.811
1.40E-08,6.16E-09,7.00E-08,-1.28E-10,1.33E-07,-5.85E-10,-2.39E-07,-1.78E-08,5.84E-07,1.20E-07,1.20E-07,-1.53E-11,-1.24E-08,1.821
1.38E-07,6.74E-09,-1.13E-08,1.84E-10,-1.08E-07,6.47E-10,6.04E-09,-2.07E-08,-2.04E-07,1.19E-07,1.19E-07,-9.80E-12,-1.18E-08,1.831
2.13E-07,6.03E-09,5.92E-08,-1.16E-10,1.26E-07,-4.70E-10,-3.87E-07,-1.49E-08,4.29E-07,1.20E-07,1.19E-07,-3.10E-11,-1.12E-08,1.841
-1.52E-07,5.59E-09,-1.31E-07,-3.59E-11,-2.62E-07,1.67E-10,-3.36E-08,-2.39E-08,1.13E-07,1.19E-07,1.19E-07,-2.29E-11,-1.06E-08,1.851
1.83E-08,5.22E-09,-7.01E-08,-1.27E-10,-1.87E-07,-2.32E-10,-2.76E-07,1.86E-08,5.81E-07,1.19E-07,1.18E-07,-1.76E-11,-9.87E-09,1.861
1.10E-07,5.08E-09,-6.56E-08,-1.01E-10,-1.75E-07,-3.01E-10,-3.44E-07,1.68E-08,5.09E-07,1.18E-07,1.18E-07,-1.10E-11,-9.14E-09,1.871
-1.74E-08,4.67E-09,-3.31E-08,-9.27E-11,4.94E-08,-1.43E-10,1.01E-07,3.11E-08,-7.35E-08,1.18E-07,1.17E-07,-5.17E-12,-8.40E-09,1.881
-4.06E-07,3.52E-09,-8.06E-08,-2.89E-11,-1.96E-07,-2.37E-10,1.34E-07,-3.54E-08,3.18E-07,1.18E-07,1.18E-07,2.28E-12,-7.65E-09,1.891
-7.04E-08,3.46E-09,5.33E-08,4.36E-10,6.83E-08,1.05E-09,1.49E-07,-3.70E-08,-2.64E-08,1.18E-07,1.17E-07,1.35E-11,-6.89E-09,1.901
-1.62E-07,3.08E-09,-3.69E-08,-1.30E-10,-1.60E-07,-4.58E-10,-1.94E-07,1.15E-08,7.20E-07,1.17E-07,1.17E-07,2.97E-12,-6.10E-09,1.911
-8.75E-08,2.92E-09,-9.77E-08,3.50E-11,-1.97E-07,-2.49E-10,-7.87E-08,-3.40E-08,6.68E-08,1.17E-07,1.17E-07,2.11E-12,-5.31E-09,1.921
-4.45E-07,2.28E-09,-9.49E-08,-1.52E-12,-2.06E-07,-2.03E-10,8.80E-07,-3.36E-08,-1.02E-06,1.16E-07,1.16E-07,-2.53E-12,-4.53E-09,1.931
-2.58E-07,2.01E-09,1.65E-07,2.56E-10,4.26E-07,5.78E-10,5.34E-09,1.34E-08,1.94E-07,1.16E-07,1.16E-07,-8.70E-12,-3.76E-09,1.941
9.80E-08,1.90E-09,-2.25E-08,-1.48E-10,4.89E-08,-1.71E-10,2.27E-08,2.95E-08,-1.64E-07,1.16E-07,1.16E-07,-1.43E-11,-3.02E-09,1.951
-1.91E-07,1.22E-09,7.84E-08,-5.63E-11,2.87E-07,-7.78E-11,3.57E-07,5.98E-08,-5.36E-07,1.15E-07,1.15E-07,-8.42E-12,-2.28E-09,1.961
5.36E-08,7.12E-10,-2.50E-08,-3.49E-10,1.99E-09,-1.24E-09,8.33E-08,2.86E-08,-1.24E-07,1.15E-07,1.15E-07,-2.12E-11,-1.59E-09,1.971
5.29E-08,1.60E-10,1.90E-08,2.61E-10,1.50E-07,6.79E-10,-2.83E-07,-9.46E-09,5.59E-07,1.15E-07,1.15E-07,-1.31E-11,-9.13E-10,1.981
6.20E-08,2.78E-10,7.99E-08,9.57E-11,1.87E-07,4.69E-10,-3.22E-07,-1.78E-08,5.40E-07,1.15E-07,1.15E-07,-1.41E-11,-2.25E-10,1.991
-6.99E-09,-1.74E-10,3.15E-08,1.51E-10,-4.97E-08,3.47E-10,1.07E-07,-3.11E-08,-8.46E-08,1.15E-07,1.15E-07,-8.04E-12,3.91E-10,2.001
9.90E-08,-2.39E-10,7.03E-09,1.87E-10,-8.53E-08,5.12E-10,3.72E-08,-2.55E-08,-1.73E-07,1.14E-07,1.14E-07,-1.10E-12,9.74E-10,2.011
-1.76E-07,-7.92E-10,-7.98E-08,1.08E-10,-2.96E-07,2.39E-10,3.60E-07,-5.78E-08,-5.57E-07,1.14E-07,1.14E-07,4.76E-12,1.50E-09,2.021
-6.20E-08,-1.50E-09,-4.24E-08,3.31E-10,3.20E-08,1.16E-09,-3.89E-08,-4.79E-08,4.33E-08,1.14E-07,1.14E-07,2.12E-11,1.94E-09,2.031
-3.20E-07,-1.27E-09,1.48E-07,8.62E-11,4.37E-07,3.68E-10,4.27E-07,4.10E-08,-4.55E-07,1.14E-07,1.14E-07,2.37E-11,2.40E-09,2.041
2.74E-08,-1.06E-09,-9.16E-09,5.11E-11,-6.90E-08,2.23E-10,4.35E-07,5.89E-09,-8.12E-07,1.13E-07,1.13E-07,4.31E-11,2.76E-09,2.051
-6.65E-09,-2.01E-09,9.75E-08,3.79E-10,3.27E-07,8.43E-10,-2.32E-07,-3.24E-08,5.85E-07,1.14E-07,1.14E-07,4.89E-11,3.05E-09,2.061
-6.68E-07,-2.18E-09,-3.39E-08,-1.08E-10,3.80E-09,-2.01E-10,8.08E-07,3.50E-08,-7.85E-07,1.13E-07,1.13E-07,4.44E-11,3.37E-09,2.071
-6.48E-07,-2.42E-09,-1.16E-09,3.23E-11,1.72E-09,-1.84E-10,4.23E-07,-1.74E-09,-1.22E-07,1.14E-07,1.14E-07,4.30E-11,3.59E-09,2.081
-2.89E-07,-2.84E-09,-4.74E-09,-8.37E-12,2.34E-09,-1.63E-10,-4.93E-08,-1.10E-09,7.99E-07,1.14E-07,1.14E-07,3.26E-11,3.73E-09,2.091
-1.73E-08,-2.97E-09,-3.66E-09,-5.07E-11,2.43E-09,-1.39E-10,-1.79E-07,-7.72E-10,5.96E-07,1.14E-07,1.14E-07,2.24E-11,3.84E-09,2.101
1.80E-07,-2.87E-09,-2.21E-09,-7.93E-11,2.14E-09,-1.16E-10,-2.93E-07,-4.16E-10,4.43E-07,1.14E-07,1.14E-07,1.55E-11,3.94E-09,2.111
4.38E-08,-1.97E-09,-6.78E-08,7.54E-12,-9.38E-08,3.61E-10,-1.27E-07,-3.93E-08,-6.90E-08,1.13E-07,1.13E-07,2.15E-11,4.08E-09,2.121
-4.16E-08,-2.03E-09,-5.13E-08,-5.81E-11,-2.65E-07,-9.16E-11,1.49E-07,-7.74E-09,-9.00E-08,1.13E-07,1.13E-07,2.36E-11,4.11E-09,2.131
-1.45E-07,-1.98E-09,-1.89E-08,-5.14E-11,-3.07E-08,3.93E-11,5.80E-07,5.33E-09,-6.94E-07,1.12E-07,1.12E-07,2.49E-11,4.12E-09,2.141
-3.88E-07,-2.25E-09,7.61E-08,1.83E-11,1.75E-07,3.06E-10,8.86E-07,3.64E-08,-1.10E-06,1.13E-07,1.12E-07,2.91E-11,4.08E-09,2.151
-1.15E-06,-1.20E-08,-2.10E-08,3.50E-11,-2.01E-07,7.55E-10,-1.98E-07,-1.24E-08,4.20E-08,1.14E-07,1.14E-07,5.51E-11,2.65E-10,2.161
-4.68E-07,-1.62E-08,-2.58E-08,9.13E-11,-2.40E-07,8.77E-10,-4.94E-07,-1.29E-08,-5.18E-07,1.13E-07,1.13E-07,7.82E-11,-5.12E-09,2.171
-2.51E-07,-2.06E-08,-2.44E-08,1.15E-10,-2.20E-07,7.13E-10,-7.09E-07,-1.40E-08,-6.81E-07,1.13E-07,1.13E-07,9.11E-11,-1.05E-08,2.181
-6.48E-07,-2.51E-08,-7.24E-09,8.86E-11,-1.19E-07,1.37E-10,3.86E-07,1.12E-09,-1.10E-06,1.13E-07,1.12E-07,9.33E-11,-1.58E-08,2.191
-5.45E-07,-2.95E-08,1.98E-08,1.00E-10,7.74E-08,3.94E-10,2.82E-07,1.61E-08,-9.63E-07,1.14E-07,1.12E-07,1.03E-10,-2.08E-08,2.201
-6.14E-07,-3.30E-08,-2.17E-08,9.19E-11,-7.06E-08,-1.97E-10,7.63E-07,-1.57E-08,-8.82E-07,1.15E-07,1.12E-07,9.57E-11,-2.53E-08,2.211
-2.74E-07,-3.61E-08,-4.88E-08,6.61E-11,-1.99E-08,3.55E-10,-7.42E-08,-2.34E-08,-2.53E-07,1.16E-07,1.12E-07,1.01E-10,-2.93E-08,2.221
-1.18E-07,-3.80E-08,1.37E-10,1.11E-12,-1.48E-07,1.34E-10,-3.63E-07,1.54E-08,4.02E-07,1.17E-07,1.12E-07,9.69E-11,-3.26E-08,2.231
-1.25E-07,-3.96E-08,-2.02E-08,7.73E-12,2.36E-07,3.33E-10,-1.09E-07,-8.08E-09,4.93E-07,1.18E-07,1.12E-07,9.04E-11,-3.54E-08,2.241
-7.33E-08,-3.98E-08,1.02E-08,-1.69E-11,1.04E-07,1.36E-10,3.08E-07,-1.48E-09,-7.69E-07,1.17E-07,1.11E-07,8.83E-11,-3.77E-08,2.251
-3.42E-07,-4.03E-08,3.50E-09,-2.27E-11,8.10E-08,2.41E-10,6.14E-07,-4.32E-10,-4.15E-07,1.18E-07,1.11E-07,8.86E-11,-3.93E-08,2.261
1.82E-07,-3.99E-08,-2.19E-08,-5.32E-11,-1.31E-07,-1.86E-11,-3.10E-07,-3.43E-08,-1.00E-07,1.19E-07,1.12E-07,8.69E-11,-4.05E-08,2.271
1.15E-07,-3.90E-08,-3.68E-08,-9.89E-11,-3.60E-07,-1.88E-10,-3.25E-07,-1.63E-08,-1.26E-08,1.19E-07,1.12E-07,8.85E-11,-4.12E-08,2.281
3.67E-08,-3.76E-08,-5.66E-09,-1.09E-10,-1.39E-07,-4.78E-12,3.95E-07,1.72E-08,-5.58E-07,1.19E-07,1.12E-07,8.90E-11,-4.14E-08,2.291
2.45E-07,-3.56E-08,-3.65E-08,-1.07E-10,-2.39E-08,2.41E-10,9.91E-08,-2.53E-08,5.80E-09,1.19E-07,1.12E-07,9.27E-11,-4.13E-08,2.301
1.73E-07,-3.36E-08,6.12E-09,-9.17E-11,1.18E-07,-1.93E-12,-1.89E-07,1.75E-08,1.37E-07,1.19E-07,1.12E-07,8.54E-11,-4.07E-08,2.311
3.45E-07,-3.10E-08,3.24E-08,-8.36E-11,-5.40E-08,1.48E-11,-2.94E-07,2.40E-08,1.21E-07,1.19E-07,1.12E-07,8.86E-11,-3.98E-08,2.321
5.10E-07,-2.81E-08,1.25E-08,-1.14E-10,1.35E-07,-1.01E-10,-3.80E-07,1.67E-08,-8.03E-08,1.19E-07,1.13E-07,8.37E-11,-3.85E-08,2.331
-2.27E-08,-2.56E-08,-3.34E-08,-1.36E-10,2.17E-08,-9.97E-12,7.44E-07,-8.15E-09,-2.45E-07,1.18E-07,1.12E-07,8.65E-11,-3.70E-08,2.341
3.63E-07,-2.23E-08,3.71E-08,-8.96E-11,-6.49E-08,6.27E-11,-1.64E-07,2.21E-08,2.05E-07,1.18E-07,1.13E-07,8.77E-11,-3.52E-08,2.351
3.14E-07,-1.92E-08,-1.29E-08,-1.00E-10,-1.91E-07,2.22E-10,4.03E-08,1.21E-09,2.43E-07,1.18E-07,1.13E-07,9.03E-11,-3.33E-08,2.361
3.64E-07,-1.57E-08,5.57E-08,-6.61E-11,1.96E-07,6.14E-11,5.16E-08,2.45E-08,1.83E-07,1.17E-07,1.13E-07,7.92E-11,-3.11E-08,2.371
1.22E-07,-1.29E-08,1.80E-09,-7.59E-11,-2.38E-07,-3.81E-10,5.26E-07,-8.13E-09,-1.78E-07,1.16E-07,1.13E-07,7.84E-11,-2.89E-08,2.381
8.75E-07,-6.10E-09,-3.13E-10,-8.77E-12,2.35E-08,-1.49E-11,-2.12E-07,-4.34E-08,3.23E-07,1.15E-07,1.12E-07,7.14E-11,-2.57E-08,2.391
8.99E-07,-1.91E-10,5.67E-08,3.27E-10,-3.48E-08,-6.49E-11,-8.18E-07,-6.06E-10,1.22E-06,1.13E-07,1.11E-07,4.62E-11,-2.09E-08,2.401
2.37E-07,4.65E-09,-4.28E-09,5.98E-10,1.11E-07,9.12E-11,8.98E-07,-1.08E-08,-8.78E-07,1.14E-07,1.13E-07,3.37E-13,-1.58E-08,2.411
3.34E-07,7.24E-09,-7.76E-09,5.94E-10,1.00E-07,1.58E-10,-1.25E-07,-7.99E-09,1.60E-06,1.17E-07,1.17E-07,-3.69E-11,-1.06E-08,2.421
7.71E-07,1.16E-08,8.78E-09,4.32E-10,-1.45E-07,-7.30E-10,-5.38E-07,3.63E-08,1.14E-06,1.19E-07,1.19E-07,-8.65E-11,-5.59E-09,2.431
1.67E-07,1.52E-08,-1.56E-07,5.39E-10,-2.84E-07,-1.65E-11,8.22E-07,-3.04E-08,-3.87E-07,1.20E-07,1.20E-07,-1.06E-10,-1.20E-09,2.441
2.78E-07,1.66E-08,3.48E-08,6.03E-10,2.47E-07,7.42E-10,-4.34E-07,1.52E-08,1.32E-06,1.22E-07,1.22E-07,-1.33E-10,2.30E-09,2.451
3.46E-07,1.84E-08,-2.72E-08,7.90E-11,1.67E-08,-2.18E-10,-2.52E-07,4.84E-08,5.04E-07,1.22E-07,1.22E-07,-1.49E-10,4.79E-09,2.461
-7.64E-07,1.81E-08,-6.98E-09,5.83E-11,1.24E-07,8.57E-11,1.06E-06,4.19E-09,-6.61E-07,1.23E-07,1.23E-07,-1.44E-10,6.66E-09,2.471
4.86E-07,1.86E-08,1.47E-08,1.00E-10,-6.84E-09,-9.55E-11,-9.64E-07,5.29E-09,8.71E-07,1.23E-07,1.23E-07,-1.41E-10,7.52E-09,2.481
-4.59E-07,1.69E-08,4.21E-09,2.44E-10,1.34E-08,-1.83E-10,7.89E-08,-5.42E-09,3.95E-07,1.22E-07,1.22E-07,-1.45E-10,7.88E-09,2.491
-2.42E-07,1.56E-08,4.16E-08,2.84E-10,-9.63E-09,-3.01E-11,-5.64E-08,7.56E-09,2.18E-08,1.22E-07,1.21E-07,-1.47E-10,7.64E-09,2.501
-1.23E-07,1.42E-08,8.35E-09,2.48E-10,3.13E-08,-2.15E-10,-1.23E-07,2.17E-08,-5.32E-07,1.21E-07,1.20E-07,-1.64E-10,7.27E-09,2.511
-2.79E-07,1.23E-08,-1.76E-09,1.22E-10,-8.64E-08,-4.04E-10,-3.75E-07,-5.60E-09,1.55E-07,1.20E-07,1.20E-07,-1.67E-10,6.71E-09,2.521
-5.58E-07,1.03E-08,-3.11E-08,6.51E-11,2.53E-08,-9.64E-11,5.98E-07,-1.15E-08,-5.46E-07,1.19E-07,1.19E-07,-1.69E-10,6.06E-09,2.531
-4.18E-07,8.33E-09,-5.68E-09,-2.25E-11,3.82E-08,-1.46E-10,2.71E-07,1.02E-08,-5.44E-07,1.19E-07,1.19E-07,-1.66E-10,5.45E-09,2.541
-3.11E-07,6.55E-09,5.11E-09,-1.19E-10,-6.65E-08,-4.41E-10,3.42E-08,2.45E-08,3.08E-08,1.18E-07,1.18E-07,-1.56E-10,4.90E-09,2.551
-6.32E-08,4.63E-09,-2.14E-08,-1.43E-10,1.63E-08,6.28E-12,-3.04E-07,-2.17E-08,5.42E-07,1.19E-07,1.19E-07,-1.35E-10,4.35E-09,2.561
2.66E-08,3.32E-09,-8.69E-09,-2.04E-10,6.09E-08,-2.05E-10,-6.12E-07,1.13E-08,4.72E-07,1.19E-07,1.19E-07,-1.21E-10,3.92E-09,2.571
1.58E-07,2.24E-09,1.51E-08,-2.11E-10,-1.18E-07,-1.44E-10,-6.90E-07,1.27E-08,5.16E-07,1.18E-07,1.18E-07,-9.51E-11,3.56E-09,2.581
-2.05E-07,9.37E-10,-1.87E-08,-2.09E-10,-5.77E-09,1.33E-10,1.33E-07,-2.94E-08,6.88E-08,1.18E-07,1.18E-07,-6.88E-11,3.25E-09,2.591
-4.33E-08,9.67E-11,2.29E-08,-2.32E-10,-9.82E-08,-2.42E-10,5.80E-08,2.94E-08,-6.29E-08,1.18E-07,1.18E-07,-5.04E-11,2.99E-09,2.601
-1.10E-07,-8.06E-10,-7.97E-09,-2.26E-10,-3.68E-07,-1.94E-10,7.13E-08,-3.39E-09,4.25E-08,1.17E-07,1.17E-07,-2.45E-11,2.78E-09,2.611
1.48E-07,-1.57E-09,-2.71E-08,-2.54E-10,-1.72E-07,-3.37E-10,-3.13E-07,6.80E-09,6.13E-07,1.18E-07,1.18E-07,-1.28E-11,2.58E-09,2.621
-4.49E-08,-2.00E-09,-4.72E-09,-2.35E-10,6.41E-08,-2.12E-10,-1.37E-07,2.29E-08,-4.25E-08,1.18E-07,1.18E-07,8.20E-13,2.45E-09,2.631
1.20E-07,-2.20E-09,2.57E-08,-2.30E-10,-7.62E-08,-3.41E-10,-1.51E-07,2.87E-08,-1.13E-07,1.18E-07,1.18E-07,1.43E-11,2.33E-09,2.641
3.40E-08,-2.54E-09,2.17E-08,-2.15E-10,2.57E-07,1.30E-10,1.10E-07,1.88E-08,2.61E-08,1.17E-07,1.17E-07,2.79E-11,2.24E-09,2.651
1.70E-08,-3.03E-09,-4.84E-09,-2.25E-10,1.91E-08,2.88E-11,-1.64E-07,3.16E-09,7.71E-07,1.18E-07,1.18E-07,3.95E-11,2.12E-09,2.661
